,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
233515,GBR,Europe,United Kingdom,2022-08-10,23420830.0,51927.0,7418.143,205555.0,74.0,84.0,346929.331,769.187,109.884,3044.856,1.096,1.244,1.05,,,10438.0,154.617,,,7332.0,108.608,,,,,,,,,,150893884.0,53748627.0,50600643.0,40271287.0,16020.0,20130.0,223.52,79.62,74.95,59.65,298.0,2378.0,0.004,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233516,GBR,Europe,United Kingdom,2022-08-11,23420830.0,0.0,7418.143,205653.0,98.0,86.143,346929.331,0.0,109.884,3046.308,1.452,1.276,1.04,,,10250.0,151.832,,,7214.0,106.86,,,,,,,,,,150910475.0,53750794.0,50606847.0,40276659.0,16591.0,17570.0,223.54,79.62,74.96,59.66,260.0,2383.0,0.004,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233517,GBR,Europe,United Kingdom,2022-08-12,23420830.0,0.0,7418.143,205757.0,104.0,89.143,346929.331,0.0,109.884,3047.848,1.541,1.32,1.04,,,9967.0,147.64,,,7057.0,104.534,,,,,,,,,,150925526.0,53752910.0,50612418.0,40281172.0,15051.0,16933.0,223.56,79.62,74.97,59.67,251.0,2315.0,0.003,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233518,GBR,Europe,United Kingdom,2022-08-13,23420830.0,0.0,7418.143,205845.0,88.0,92.286,346929.331,0.0,109.884,3049.152,1.304,1.367,1.04,,,9900.0,146.647,,,7048.0,104.401,,,,,,,,,,150947230.0,53756272.0,50622612.0,40286328.0,21704.0,16313.0,223.6,79.63,74.99,59.68,242.0,2234.0,0.003,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233519,GBR,Europe,United Kingdom,2022-08-14,23420830.0,0.0,7418.143,205935.0,90.0,91.143,346929.331,0.0,109.884,3050.485,1.333,1.35,1.05,,,10052.0,148.899,,,6903.0,102.253,,,,,,,,,,150956970.0,53757748.0,50627204.0,40288940.0,9740.0,15917.0,223.61,79.63,74.99,59.68,236.0,2163.0,0.003,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,153375.1,9.52,12.65,2271.92293476526
233520,GBR,Europe,United Kingdom,2022-08-15,23420830.0,0.0,7418.143,206023.0,88.0,90.0,346929.331,0.0,109.884,3051.789,1.304,1.333,1.05,,,10030.0,148.573,,,6795.0,100.653,,,,,,,,,,150981465.0,53764735.0,50636324.0,40295033.0,24495.0,17019.0,223.65,79.64,75.01,59.69,252.0,2875.0,0.004,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233521,GBR,Europe,United Kingdom,2022-08-16,23420830.0,0.0,7418.143,206092.0,69.0,87.286,346929.331,0.0,109.884,3052.811,1.022,1.293,1.06,,,9743.0,144.322,,,6611.0,97.928,,,,,,,,,,150996250.0,53766874.0,50641720.0,40299682.0,14785.0,16912.0,223.67,79.64,75.01,59.7,251.0,2901.0,0.004,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233522,GBR,Europe,United Kingdom,2022-08-17,23460791.0,39961.0,5708.714,206148.0,56.0,84.714,347521.267,591.936,84.562,3053.64,0.83,1.255,1.06,,,9350.0,138.5,,,6349.0,94.047,,,,,,,,,,151011469.0,53769032.0,50646995.0,40304702.0,15219.0,16798.0,223.69,79.65,75.02,59.7,249.0,2915.0,0.004,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233523,GBR,Europe,United Kingdom,2022-08-18,23460791.0,0.0,5708.714,206210.0,62.0,79.571,347521.267,0.0,84.562,3054.559,0.918,1.179,1.04,,,9210.0,136.426,,,6105.0,90.432,,,,,,,,,,151026215.0,53771034.0,50652349.0,40309372.0,14746.0,16534.0,223.71,79.65,75.03,59.71,245.0,2891.0,0.004,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233524,GBR,Europe,United Kingdom,2022-08-19,23460791.0,0.0,5708.714,206278.0,68.0,74.429,347521.267,0.0,84.562,3055.566,1.007,1.102,1.04,,,8801.0,130.368,,,5974.0,88.492,,,,,,,,,,151040310.0,53773332.0,50657436.0,40313699.0,14095.0,16398.0,223.73,79.65,75.04,59.72,243.0,2917.0,0.004,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233525,GBR,Europe,United Kingdom,2022-08-20,23460791.0,0.0,5708.714,206353.0,75.0,72.571,347521.267,0.0,84.562,3056.677,1.111,1.075,1.04,,,8481.0,125.628,,,5779.0,85.603,,,,,,,,,,151061845.0,53776910.0,50667539.0,40319134.0,21535.0,16374.0,223.77,79.66,75.05,59.72,243.0,2948.0,0.004,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233526,GBR,Europe,United Kingdom,2022-08-21,23460791.0,0.0,5708.714,206411.0,58.0,68.0,347521.267,0.0,84.562,3057.536,0.859,1.007,1.05,,,8405.0,124.502,,,5612.0,83.13,,,,,,,,,,151070146.0,53778336.0,50671638.0,40321218.0,8301.0,16168.0,223.78,79.66,75.06,59.73,239.0,2941.0,0.004,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,155399.3,9.58,19.37,2301.90711345236
233527,GBR,Europe,United Kingdom,2022-08-22,23460791.0,0.0,5708.714,206473.0,,,347521.267,0.0,84.562,3058.454,,,1.05,,,8500.0,125.909,,,5383.0,79.738,,,,,,,,,,151084016.0,53780324.0,50677172.0,40325628.0,13870.0,14650.0,223.8,79.66,75.07,59.73,217.0,2227.0,0.003,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233528,GBR,Europe,United Kingdom,2022-08-23,23460791.0,0.0,5708.714,206551.0,78.0,56.714,347521.267,0.0,84.562,3059.61,1.155,0.84,1.06,,,8031.0,118.962,,,5271.0,78.079,,,,,,,,,,151098759.0,53782471.0,50682855.0,40330095.0,14743.0,14644.0,223.82,79.67,75.08,59.74,217.0,2228.0,0.003,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233529,GBR,Europe,United Kingdom,2022-08-24,23460791.0,0.0,0.0,206603.0,52.0,56.143,347521.267,0.0,0.0,3060.38,0.77,0.832,1.07,,,7843.0,116.177,,,5135.0,76.064,,,,,,,,,,151115565.0,53785024.0,50689351.0,40335120.0,16806.0,14871.0,223.85,79.67,75.09,59.75,220.0,2285.0,0.003,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233530,GBR,Europe,United Kingdom,2022-08-25,23492879.0,32088.0,4584.0,206651.0,48.0,54.143,347996.582,475.315,67.902,3061.091,0.711,0.802,1.13,,,7756.0,114.888,,,5109.0,75.679,,,,,,,,,,151133558.0,53787749.0,50696712.0,40340858.0,17993.0,15335.0,223.87,79.68,75.1,59.76,227.0,2388.0,0.004,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233531,GBR,Europe,United Kingdom,2022-08-26,23492879.0,0.0,4584.0,206693.0,42.0,50.429,347996.582,0.0,67.902,3061.713,0.622,0.747,1.12,,,7254.0,107.452,,,4952.0,73.353,,,,,,,,,,151147578.0,53790320.0,50702139.0,40345035.0,14020.0,15324.0,223.89,79.68,75.1,59.76,227.0,2427.0,0.004,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233532,GBR,Europe,United Kingdom,2022-08-27,23492879.0,0.0,4584.0,206750.0,57.0,47.857,347996.582,0.0,67.902,3062.558,0.844,0.709,1.1,,,7196.0,106.593,,,4832.0,71.576,,,,,,,,,,151165625.0,53793461.0,50710899.0,40349488.0,18047.0,14826.0,223.92,79.68,75.12,59.77,220.0,2364.0,0.004,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233533,GBR,Europe,United Kingdom,2022-08-28,23492879.0,0.0,4584.0,206811.0,61.0,48.286,347996.582,0.0,67.902,3063.461,0.904,0.715,1.08,,,7120.0,105.468,,,4758.0,70.48,,,,,,,,,,151172487.0,53794738.0,50714263.0,40351159.0,6862.0,14620.0,223.93,79.69,75.12,59.77,217.0,2343.0,0.003,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,157201.5,9.63,17.1,2328.6028385931
233534,GBR,Europe,United Kingdom,2022-08-29,23492879.0,0.0,4584.0,206865.0,54.0,56.0,347996.582,0.0,67.902,3064.261,0.8,0.83,1.07,,,7177.0,106.312,,,4680.0,69.324,,,,,,,,,,151175590.0,53795354.0,50715585.0,40352119.0,3103.0,13082.0,223.93,79.69,75.12,59.77,194.0,2147.0,0.003,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233535,GBR,Europe,United Kingdom,2022-08-30,23492879.0,0.0,4584.0,206907.0,42.0,50.857,347996.582,0.0,67.902,3064.883,0.622,0.753,1.06,,,7169.0,106.193,,,4556.0,67.487,,,,,,,,,,151190603.0,53797820.0,50721773.0,40356662.0,15013.0,13121.0,223.96,79.69,75.13,59.78,194.0,2193.0,0.003,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233536,GBR,Europe,United Kingdom,2022-08-31,23521796.0,28917.0,8715.0,206980.0,73.0,53.857,348424.926,428.343,129.094,3065.964,1.081,0.798,1.04,,,7069.0,104.712,,,4477.0,66.317,,,,,,,,,,151206358.0,53800393.0,50727968.0,40361776.0,15755.0,12970.0,223.98,79.69,75.14,59.79,192.0,2196.0,0.003,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233537,GBR,Europe,United Kingdom,2022-09-01,23521796.0,0.0,4131.0,207023.0,43.0,53.143,348424.926,0.0,61.192,3066.601,0.637,0.787,0.97,,,6976.0,103.334,,,4345.0,64.362,,,,,,,,,,151217368.0,53802125.0,50731629.0,40365559.0,11010.0,11973.0,224.0,79.7,75.15,59.79,177.0,2054.0,0.003,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233538,GBR,Europe,United Kingdom,2022-09-02,23521796.0,0.0,4131.0,207069.0,46.0,53.714,348424.926,0.0,61.192,3067.283,0.681,0.796,0.93,,,6729.0,99.676,,,4310.0,63.843,,,,,,,,,,151227151.0,53803521.0,50734844.0,40368953.0,9783.0,11368.0,224.01,79.7,75.15,59.8,168.0,1886.0,0.003,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233539,GBR,Europe,United Kingdom,2022-09-03,23521796.0,0.0,4131.0,207123.0,54.0,53.286,348424.926,0.0,61.192,3068.083,0.8,0.789,0.9,,,6553.0,97.069,,,4284.0,63.458,,,,,,,,,,151242828.0,53806055.0,50742774.0,40372516.0,15677.0,11029.0,224.03,79.7,75.16,59.8,163.0,1799.0,0.003,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233540,GBR,Europe,United Kingdom,2022-09-04,23521796.0,0.0,4131.0,207168.0,45.0,51.0,348424.926,0.0,61.192,3068.749,0.667,0.755,0.87,,,6593.0,97.661,,,4220.0,62.51,,,,,,,,,,151248820.0,53806963.0,50745901.0,40373987.0,5992.0,10905.0,224.04,79.7,75.17,59.81,162.0,1746.0,0.003,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,157824.1,9.62,6.5,2337.82532137671
233541,GBR,Europe,United Kingdom,2022-09-05,23521796.0,0.0,4131.0,207207.0,39.0,48.857,348424.926,0.0,61.192,3069.327,0.578,0.724,0.84,,,6585.0,97.543,,,4161.0,61.636,,,,,,,,,,,53807630.0,50747621.0,,,,,79.7,75.17,,,1754.0,0.003,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233542,GBR,Europe,United Kingdom,2022-09-06,23521796.0,0.0,4131.0,207245.0,38.0,48.286,348424.926,0.0,61.192,3069.89,0.563,0.715,0.8,,,6476.0,95.928,,,4121.0,61.044,,,,,,,,,,,53808189.0,50749294.0,,,,,79.71,75.17,,,1481.0,0.002,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233543,GBR,Europe,United Kingdom,2022-09-07,23521796.0,0.0,0.0,207303.0,58.0,46.143,348424.926,0.0,0.0,3070.749,0.859,0.684,0.77,,,6298.0,93.291,,,4082.0,60.466,,,,,,,,,,,53808854.0,50750722.0,,,,,79.71,75.18,,,1209.0,0.002,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233544,GBR,Europe,United Kingdom,2022-09-08,23554523.0,32727.0,4675.286,207348.0,45.0,46.429,348909.706,484.78,69.254,3071.416,0.667,0.688,0.77,,,6241.0,92.447,,,4057.0,60.096,,,,,,,,,,,53809727.0,50752513.0,,,,,79.71,75.18,,,1086.0,0.002,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233545,GBR,Europe,United Kingdom,2022-09-09,23554523.0,0.0,4675.286,207385.0,37.0,45.143,348909.706,0.0,69.254,3071.964,0.548,0.669,0.77,,,6121.0,90.669,,,3998.0,59.222,,,,,,,,,,,53810757.0,50754555.0,,,,,79.71,75.18,,,1034.0,0.002,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233546,GBR,Europe,United Kingdom,2022-09-10,23554523.0,0.0,4675.286,207428.0,43.0,43.571,348909.706,0.0,69.254,3072.601,0.637,0.645,0.76,,,5958.0,88.255,,,3951.0,58.526,,,,,,,,,,,53812756.0,50760564.0,,,,,79.71,75.19,,,957.0,0.001,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233547,GBR,Europe,United Kingdom,2022-09-11,23554523.0,0.0,4675.286,207457.0,29.0,41.286,348909.706,0.0,69.254,3073.03,0.43,0.612,0.76,,,5997.0,88.833,,,3961.0,58.674,,,,,,,,,,,53813491.0,50762968.0,,,,,79.71,75.19,,,933.0,0.001,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,159481.9,9.65,15.73,2362.38207042694
233548,GBR,Europe,United Kingdom,2022-09-12,23554523.0,0.0,4675.286,207499.0,42.0,41.714,348909.706,0.0,69.254,3073.652,0.622,0.618,0.75,,,5943.0,88.033,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233549,GBR,Europe,United Kingdom,2022-09-13,23554523.0,0.0,4675.286,207547.0,48.0,43.143,348909.706,0.0,69.254,3074.363,0.711,0.639,0.74,,,5899.0,87.381,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233550,GBR,Europe,United Kingdom,2022-09-14,23554523.0,0.0,4675.286,207590.0,43.0,41.0,348909.706,0.0,69.254,3075.0,0.637,0.607,0.73,,,5826.0,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233551,GBR,Europe,United Kingdom,2022-09-15,23585309.0,30786.0,4398.0,207637.0,47.0,41.286,349365.734,456.029,65.147,3075.697,0.696,0.612,0.74,,,5864.0,86.863,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233552,GBR,Europe,United Kingdom,2022-09-16,23585309.0,0.0,4398.0,207674.0,37.0,41.286,349365.734,0.0,65.147,3076.245,0.548,0.612,0.75,,,5831.0,86.374,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233553,GBR,Europe,United Kingdom,2022-09-17,23585309.0,0.0,4398.0,207714.0,40.0,40.857,349365.734,0.0,65.147,3076.837,0.593,0.605,0.76,,,5725.0,84.804,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233554,GBR,Europe,United Kingdom,2022-09-18,23585309.0,0.0,4398.0,207752.0,38.0,42.143,349365.734,0.0,65.147,3077.4,0.563,0.624,0.76,,,5831.0,86.374,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,160904.9,9.68,13.28,2383.46076140202
233555,GBR,Europe,United Kingdom,2022-09-19,23585309.0,0.0,4398.0,207800.0,48.0,43.0,349365.734,0.0,65.147,3078.111,0.711,0.637,0.76,,,6001.0,88.892,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233556,GBR,Europe,United Kingdom,2022-09-20,23585309.0,0.0,4398.0,207847.0,47.0,42.857,349365.734,0.0,65.147,3078.807,0.696,0.635,0.77,,,6166.0,91.336,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233557,GBR,Europe,United Kingdom,2022-09-21,23585309.0,0.0,4398.0,207884.0,37.0,42.0,349365.734,0.0,65.147,3079.355,0.548,0.622,0.77,,,6467.0,95.795,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233558,GBR,Europe,United Kingdom,2022-09-22,23621956.0,36647.0,5235.286,207934.0,50.0,42.429,349908.581,542.847,77.55,3080.096,0.741,0.628,0.78,,,6753.0,100.031,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233559,GBR,Europe,United Kingdom,2022-09-23,23621956.0,0.0,5235.286,207986.0,52.0,44.571,349908.581,0.0,77.55,3080.866,0.77,0.66,0.79,,,7020.0,103.986,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233560,GBR,Europe,United Kingdom,2022-09-24,23621956.0,0.0,5235.286,208035.0,49.0,45.857,349908.581,0.0,77.55,3081.592,0.726,0.679,0.8,,,7246.0,107.334,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233561,GBR,Europe,United Kingdom,2022-09-25,23621956.0,0.0,5235.286,208075.0,40.0,46.143,349908.581,0.0,77.55,3082.185,0.593,0.684,0.81,,,7531.0,111.556,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,160278.3,9.58,-5.88,2374.17902720315
233562,GBR,Europe,United Kingdom,2022-09-26,23621956.0,0.0,5235.286,208137.0,62.0,48.143,349908.581,0.0,77.55,3083.103,0.918,0.713,0.81,,,8001.0,118.518,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233563,GBR,Europe,United Kingdom,2022-09-27,23621956.0,0.0,5235.286,208204.0,67.0,51.0,349908.581,0.0,77.55,3084.095,0.992,0.755,0.82,,,8367.0,123.939,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233564,GBR,Europe,United Kingdom,2022-09-28,23621956.0,0.0,5235.286,208261.0,57.0,53.857,349908.581,0.0,77.55,3084.94,0.844,0.798,0.82,,,8632.0,127.865,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233565,GBR,Europe,United Kingdom,2022-09-29,23672856.0,50900.0,7271.429,208328.0,67.0,56.286,350662.555,753.974,107.711,3085.932,0.992,0.834,0.83,,,8898.0,131.805,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233566,GBR,Europe,United Kingdom,2022-09-30,23672856.0,0.0,7271.429,208391.0,63.0,57.857,350662.555,0.0,107.711,3086.865,0.933,0.857,0.84,,,9338.0,138.322,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233567,GBR,Europe,United Kingdom,2022-10-01,23672856.0,0.0,7271.429,208468.0,77.0,61.857,350662.555,0.0,107.711,3088.006,1.141,0.916,0.85,,,9776.0,144.81,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233568,GBR,Europe,United Kingdom,2022-10-02,23672856.0,0.0,7271.429,208530.0,62.0,65.0,350662.555,0.0,107.711,3088.924,0.918,0.963,0.86,,,10127.0,150.01,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,161971.3,9.62,15.65,2399.25718870758
233569,GBR,Europe,United Kingdom,2022-10-03,23672856.0,0.0,7271.429,208611.0,81.0,67.714,350662.555,0.0,107.711,3090.124,1.2,1.003,0.87,,,10648.0,157.727,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233570,GBR,Europe,United Kingdom,2022-10-04,23672856.0,0.0,7271.429,208701.0,90.0,71.0,350662.555,0.0,107.711,3091.457,1.333,1.052,0.88,,,11158.0,165.282,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233571,GBR,Europe,United Kingdom,2022-10-05,23672856.0,0.0,7271.429,208797.0,96.0,76.571,350662.555,0.0,107.711,3092.879,1.422,1.134,0.89,,,11536.0,170.881,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233572,GBR,Europe,United Kingdom,2022-10-06,23735277.0,62421.0,8917.286,208888.0,91.0,80.0,351587.188,924.633,132.09,3094.227,1.348,1.185,0.9,,,11859.0,175.666,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233573,GBR,Europe,United Kingdom,2022-10-07,23735277.0,0.0,8917.286,208986.0,98.0,85.0,351587.188,0.0,132.09,3095.679,1.452,1.259,0.91,,,12049.0,178.48,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233574,GBR,Europe,United Kingdom,2022-10-08,23735277.0,0.0,8917.286,209074.0,88.0,86.571,351587.188,0.0,132.09,3096.983,1.304,1.282,0.91,,,12053.0,178.539,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233575,GBR,Europe,United Kingdom,2022-10-09,23735277.0,0.0,8917.286,209170.0,96.0,91.429,351587.188,0.0,132.09,3098.405,1.422,1.354,0.92,,,12243.0,181.354,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,163787.9,9.66,16.52,2426.16621894322
